"ID","Title","Address","SystemID","timestamp","claimed"
590,Rodon,Ρόδος,2,2021-07-27 15:52:53.000,false
591,Ανοιχτό Δημοτικό Θέατρο Αρκαλοχωρίου,Ηράκλειο,2,2021-07-27 15:52:59.000,false
592,"Ανοιχτο δημοτικο θεατρο, Αρχάνες",Ηράκλειο,2,2021-07-27 15:53:00.000,false
593,Κτήμα Αφιανές,"Ικαρία, Υπόλοιπη Ελλάδα",2,2021-07-27 15:53:22.000,false
594,Ναυάγιο Δημήτριος,"Γύθειο, Λακωνία",2,2023-09-25 13:21:50.000,false
595,Οινούσσες,"Οινούσσες, Χίος",2,2021-07-27 15:53:25.000,false
596,Παρκο Αλτιναλμάζη,"Αλεξανδρούπολη, Έβρος",2,2021-07-27 15:54:23.000,false
597,Μονή λαζαριστών,Εξωτ. χώρος,2,2021-07-27 15:54:24.000,false
598,Μύλος του Παππά,Αυλή,2,2021-07-27 16:45:37.000,false
599,Θέατρο Πλατανιά,"Βελίκα, Λάρισα",2,2021-07-27 16:45:38.000,false
600,Δημοτικό Αμφιθέατρο Θανάσης Βέγγος,"Κορυδαλλός, Αττική",2,2021-08-03 13:05:37.000,false
601,Ρωμαϊκό Ωδείο,Ρωμαϊκό Ωδείο Πατρών,2,2021-08-03 13:05:39.000,false
602,Αμφιθέατρο Αχαρνών,Mίκης Θεοδωράκης,2,2021-08-03 13:07:21.000,false
603,Faliro Summer Theater,"Φάληρο, Αττική",2,2021-08-03 13:07:24.000,false
604,Δημοτικό Θέατρο Λαμίας,"Λαμία, Φθιώτιδα",2,2021-08-03 13:09:15.000,false
605,Αμφιθέατρο Ασπροβάλτας,"Ασπροβάλτα, Θεσσαλονίκη",2,2021-08-03 13:13:14.000,false
606,Φρούριο Φορτέτζα,Ρέθυμνο,2,2021-08-03 13:14:29.000,false
607,Δημοτικό σχολείο Μαραθόκαμπου,Μαραθόκαμπος,2,2021-08-03 13:16:41.000,false
608,"1ο Δημοτικό Σχολείο Νάξου",Νάξος,2,2021-08-03 13:16:47.000,false
609,Θερινός Κινηματογράφος Παράδεισος,Θερινός Κινηματογράφος Παράδεισος,2,2023-09-25 13:21:50.000,false
610,"Θέατρο Μ. Θεοδωράκης, Αχαρνές","Αχαρνές, Αττική",2,2021-08-03 13:17:26.000,false
611,ΑΛΣΟΣ ΒΕΛΒΕΝΤΟΥ,ΦΕΣΤΙΒΑΛ ΒΕΛΒΕΝΤΟΥ,2,2021-08-03 13:20:20.000,false
612,Κινηματογράφος Digital CineLux,Φιλιατρά,2,2021-08-03 13:21:54.000,false
614,Θέατρο Κρύας,"Λιβαδειά, Βοιωτία",2,2021-08-03 13:23:04.000,false
615,Δημοτικό θέατρο Ηλιούτολης «Δημήτρης Κιντής»,"Ηλιούπολη, Αττική",2,2021-08-18 10:00:15.000,false
616,Σχολείο της Αθήνας,Ειρήνη Παππά,2,2021-08-18 10:00:16.000,false
617,Αμφιθέατρο Θαν.Βέγγος,"Κορυδαλλός, Αττική",2,2021-08-18 10:01:52.000,false
618,Θέατρο Μοσχοποδίου,"Θήβα, Βοιωτία",2,2021-08-18 10:05:13.000,false
619,Σινέ Παλλάς θερινό,Κιάτο,2,2021-08-18 10:08:57.000,false
620,Cine Κλειώ,Νέα Μουδανιά,2,2021-08-18 10:11:03.000,false
621,Sunrise Hotel Eretria,"Ερέτρια, Εύβοια",2,2021-08-18 10:11:14.000,false
622,Ωδείο Ηρώδου Αττικού,Ηρώδειο,2,2021-08-18 10:11:47.000,false
623,Ολύμπιον Θερινός Κινηματογράφος,Καστοριά,2,2021-08-18 10:12:09.000,false
624,Προαύλιο Γυμνασίου,"Ζαχάρω, Ηλεία",2,2021-08-18 10:13:13.000,false
625,"Σινέ Μαίρη, Θερινό Σινεμά Ακράτας","Ακράτα, Αχαΐα",2,2021-08-18 10:13:14.000,false
626,Θέατρο Λαογραφικού Μουσείου Κύμης,Κύμη,2,2021-08-18 10:13:26.000,false
627,Υπαίθριο Θέατρο Πτολεμαΐδας,"Πτολεμαΐδα, Κοζάνη",2,2021-08-18 10:13:39.000,false
628,Θέατρο Λευκών,"Πάρος, Κυκλάδες",2,2021-08-18 10:14:18.000,false
629,Αθλοθέατρο Φιλωτίου «Μανώλης Ψαρράς»,"Νάξος, Κυκλάδες",2,2021-08-18 10:14:19.000,false
630,Ανοιχτό Θέατρο Βώλαξ,"Τήνος, Κυκλάδες",2,2021-08-18 10:14:21.000,false
631,Β Αρχαίο Θέατρο Λάρισας,Λάρισα,2,2021-08-18 10:15:26.000,false
632,Λαϊς Θερινό Σινεμά,Βραχάτι,2,2021-08-18 10:15:43.000,false
633,Σινέ Άστρον,Άγιοι Θεόδωροι,2,2021-08-18 10:15:44.000,false
634,Σινέ Ρόδον,Κόρινθος,2,2021-08-18 10:15:45.000,false
635,Cine Mariel,Πόρτο Ράφτη,2,2021-08-18 10:15:45.000,false
636,Γυάλινο Μουσικό Θέατρο,"Νέα Σμύρνη, Αττική",2,2021-08-18 10:20:55.000,false
637,Cine Αντιγόνη,Πολύγυρος,2,2021-08-18 10:55:50.000,false
638,Ανοικτό θέατρο Τσούκες Δρυμού,Μυγδονία,2,2021-08-18 10:56:17.000,false
639,Θερινό Θεατράκι Σερρών,Σέρρες,2,2021-08-18 10:56:27.000,false
640,Θέατρο στο Δασάκι Αριδαίας,Αριδαία,2,2021-08-18 10:56:39.000,false
641,Νέο Θέατρο Κατερίνα Βασιλάκου,"Κεραμεικός, Αττική",2,2021-08-18 11:01:15.000,false
642,Θέατρο Χώρα,"Κυψέλη, Αττική",2,2021-08-18 11:01:43.000,false
643,Θέατρο Πρόβα,"Αθήνα, Αττική",2,2021-08-18 11:02:35.000,false
644,Μικρό Θέατρο Κεραμεικού,Κεραμεικός,2,2021-08-18 11:03:26.000,false
645,Θέατρο στον Κουμάρο,"",2,2021-08-18 11:03:34.000,false
646,TAE KWON DO,"",2,2021-08-18 11:03:34.000,false
647,Νέο Θέατρο Κατερίνα Βασιλάκου,"",2,2021-08-18 11:03:34.000,false
648,Θέατρο Νταμάρι - Αλίκη Βουγιουκλάκη,"",2,2021-08-18 11:03:34.000,false
649,Πολλαπλοί χώροι,"",2,2021-08-18 11:03:34.000,false
650,Κηποθέατρο Νίκαιας,"",2,2021-08-18 11:03:34.000,false
651,"Θέατρο Χυτήριο, Προαύλιο","",2,2021-08-18 11:03:34.000,false
652,Δημοτικό Κηποθέατρο Παπάγου,"",2,2021-08-18 11:03:34.000,false
653,Θέατρο Παλλάς,"",2,2021-08-18 11:03:34.000,false
654,Θέατρο Δελφινάριο,"",2,2021-08-18 11:03:35.000,false
655,Ωδείο Ηρώδου Αττικού-Ηρώδειο,"",2,2021-08-18 11:03:35.000,false
656,Πολλαπλοί Χώροι,"",2,2021-08-18 11:03:35.000,false
657,Θέατρο Λαμπέτη Ταράτσα 2021,"",2,2021-08-18 11:03:35.000,false
658,Θέατρο ΗΒΗ,"",2,2021-08-18 11:03:35.000,false
659,ΤΟ ΑΛΣΟΣ,"",2,2021-08-18 11:03:35.000,false
660,Γυάλινο Μουσικό Θέατρο,"",2,2021-08-18 11:03:35.000,false
661,Αμφιθέατρο Κάστρου Καλαμάτας,"",2,2021-08-18 11:03:35.000,false
662,Κηποθέατρο Μ. Χατζιδάκις,"",2,2021-08-18 11:03:35.000,false
663,Θέατρο Πρόβα,"",2,2021-08-18 11:03:35.000,false
664,Θερινό Cine Victoria,"",2,2021-08-18 11:03:35.000,false
665,Αρχαίο Θέατρο Δίου,"",2,2021-08-18 11:03:35.000,false
666,"Γήπεδο TAE KWON DO, Φάληρο","",2,2021-08-18 11:03:35.000,false
667,Θέατρο Αθηνά - Θερινό,"",2,2021-08-18 11:03:35.000,false
668,Σινέ Παλλάς θερινό,"",2,2021-08-18 11:03:35.000,false
669,Αθλητικό & Πολιτιστικό Πάρκο Νέας Μάκρης,"",2,2021-08-18 11:03:35.000,false
670,Μικρό Θέατρο Κεραμεικού,"",2,2021-08-18 11:03:35.000,false
671,Θέατρο Από Κοινού,"",2,2021-08-18 11:03:36.000,false
672,Θέατρο Δάσους,"",2,2021-08-18 11:03:36.000,false
673,Θέατρο Χώρα,"",2,2021-08-18 11:03:36.000,false
674,Νέος Ακάδημος,"",2,2021-08-18 11:03:36.000,false
675,Ευριπίδειο Θέατρο Ρεματιάς,"",2,2021-08-18 11:03:36.000,false
676,Θεατράκι Λιμένα Μεσολογγίου,"",2,2021-08-18 11:03:36.000,false
677,Παρκο Αλτιναλμάζη,"",2,2021-08-18 11:03:36.000,false
678,Θερινό θέατρο σκιών Τάσου Κώνστα,"",2,2021-08-18 11:03:36.000,false
679,Τριανόν Cinemax,"",2,2021-08-18 11:03:36.000,false
680,Christmas Theater,"",2,2021-08-18 11:03:36.000,false
681,Περιοδεία,"",2,2021-08-18 11:03:36.000,false
682,Δημοτικό Θέατρο Πειραιά,"Πειραιάς, Αττική",2,2021-10-09 10:52:14.000,false
683,ΘΕΑΤΡΟ ΑΚΡΟΠΟΛ,"Αθήνα, Αττική",2,2021-10-09 10:52:53.000,false
684,Θέατρο Πορεία at Victoria,"Αθήνα, Αττική",2,2021-10-09 10:53:54.000,false
685,Θέατρο Αριστοτέλειον,Θεσσαλονίκη,2,2021-10-09 10:55:11.000,false
686,Θέατρο Ριάλτο,Αλέκος Αλεξανδράκης,2,2021-10-09 10:55:53.000,false
687,Θέατρο Πάνθεον,"Πάτρα, Αχαΐα",2,2021-10-09 11:05:02.000,false
688,Θέατρο Ιλίσια,"Αθήνα, Αττική",2,2021-10-09 11:05:53.000,false
689,Θεατρική Σκηνή Αθηναϊς,"Βοτανικός, Αττική",2,2021-10-09 11:07:30.000,false
690,Θέατρο Βεάκη,"Αθήνα, Αττική",2,2021-10-09 11:08:51.000,false
691,Θέατρο Προσκήνιο,"Αθήνα, Αττική",2,2021-10-09 11:11:10.000,false
692,Θέατρο ΛΑΜΠΕΤΗ,"Αθήνα, Αττική",2,2021-10-09 11:12:43.000,false
693,Θέατρο Κιβωτός,"Αθήνα, Αττική",2,2021-10-09 11:14:03.000,false
694,Θέατρο Ιλίσια Βολανάκης,"Ιλίσια, Αττική",2,2021-10-09 11:16:44.000,false
695,Θέατρο Ζίνα.,"Εξάρχεια, Αττική",2,2021-10-09 11:17:34.000,false
696,Θέατρο Άλμα,Κεντρική Σκηνή,2,2021-10-09 11:18:47.000,false
697,Θέατρο Άλφα,"Αθήνα, Αττική",2,2021-10-09 11:19:34.000,false
698,Αμφιθέατρο Εργατικού Κέντρου,"Καλαμάτα, Μεσσηνία",2,2021-10-09 11:20:25.000,false
699,Κινηματογράφος ΑΠΟΛΛΩΝ,Κόρινθος,2,2021-10-09 11:20:26.000,false
700,Θέατρο Πειραιώς 131,"Γκάζι, Αττική",2,2021-10-09 11:21:13.000,false
701,Θέατρο Κάτια Δανδουλάκη,"Αθήνα, Αττική",2,2021-10-09 11:21:43.000,false
702,Πολιτιστικό Κέντρο Μελίνα Μερκούρη,"Κερατσίνι, Αττική",2,2023-09-25 13:21:50.000,false
703,Θερινό κιν/θέατρο Αλεξάνδρα,"Χαλάνδρι, Αττική",2,2021-10-09 11:22:36.000,false
704,Σπόρτινγκ,"Νέα Σμύρνη, Αττική",2,2021-10-09 11:22:37.000,false
705,Αστόρια,Ηράκλειο,2,2021-10-09 11:23:29.000,false
706,Θέατρο ΡΕΞ Αγίου Νικολάου,"Άγιος Νικόλαος, Λασίθι",2,2021-10-09 11:23:31.000,false
707,Πολυκέντρο Σητείας,"Σητεία, Λασίθι",2,2021-10-09 11:23:32.000,false
708,Πολύκεντρο Μοιρών,"Μοίρες, Ηράκλειο",2,2021-10-09 11:23:34.000,false
709,Cineland ΠΑΝΤΕΛΗΣ,Ρέθυμνο,2,2021-10-09 11:23:35.000,false
710,Κινημ/θέατρο Ελληνίς,Χανιά,2,2021-10-09 11:23:37.000,false
711,Συνεδριακό Κέντρο Κιλκίς,Κιλκίς,2,2021-10-09 11:23:38.000,false
712,Κινηματογράφος Ολύμπια,Δράμα,2,2021-10-09 11:23:40.000,false
713,Κιν/θέατρο Ορφέας,Κέρκυρα,2,2021-10-09 11:23:42.000,false
714,Πολιτιστικό Κέντρο (Πρώην ΟΑΣΗ),Πρέβεζα,2,2021-10-09 11:23:43.000,false
715,Μαλλιαροπούλειο Δημοτικό Θέατρο Τρίπολης,"Τρίπολη, Αρκαδία",2,2021-10-09 11:24:02.000,false
716,Θέατρο Αλκμήνη,Κεντρική Σκηνή,2,2021-10-09 11:24:25.000,false
717,Επίκεντρο +,"Πάτρα, Αχαΐα",2,2021-10-09 11:24:58.000,false
718,ΙΜΚ Κεντρική Σκηνή,"Ταύρος, Αττική",2,2021-10-09 11:25:19.000,false
719,ΘΕΑΤΡΟ ΛΥΧΝΟΣ ΤΕΧΝΗΣ & ΠΟΛΙΤΙΣΜΟΥ,Γκάζι,2,2021-10-09 11:26:42.000,false
720,Χυτήριο Θέατρο,Σημείο Πολιτισμού,2,2021-10-09 11:27:27.000,false
721,Θέατρο Άβατον,"Γκάζι, Αττική",2,2021-10-09 11:28:43.000,false
722,Θέατρο Αυλαία,Θεσσαλονίκη,2,2021-10-09 11:29:15.000,false
723,Θέατρο Σοφούλη,Καλαμαριά,2,2021-10-09 11:29:59.000,false
724,Θέατρο Σταθμός,"Μεταξουργείο, Αττική",2,2021-10-09 11:30:49.000,false
725,Ωδείο Αλκιβιάδης Κωνσταντόπουλος,"Μαρκόπουλο, Αττική",2,2021-10-09 11:31:54.000,false
726,Θέατρο Rabbithole,Μεταξουργείο,2,2021-10-09 11:32:24.000,false
727,Θέατρο Τέχνης Κ. Κουν,"Αθήνα, Αττική",2,2021-10-09 11:33:25.000,false
728,Victoria Cinema,Λάρισα,2,2021-10-09 11:33:50.000,false
729,Δημοτικό Κινηματοθέατρο Καρδίτσας,Καρδίτσα,2,2021-10-09 11:33:51.000,false
730,Κινηματοθέατρο Πάνθεον,"Πάτρα, Αχαΐα",2,2021-10-09 11:33:53.000,false
731,Πολιτιστικό Κύτταρο ΡΕΞ,"Κομοτηνή, Ροδόπη",2,2021-10-09 11:33:54.000,false
732,Δημοτικό Θέατρο Αλεξανδρούπολης,"Αλεξανδρούπολη, Έβρος",2,2021-10-09 11:33:55.000,false
733,Δημοτικό Θέατρο Μυτιλήνης,"Μυτιλήνη, Λέσβος",2,2021-10-09 11:33:57.000,false
734,Κινηματογράφος Premiere,Χίος,2,2021-10-09 11:33:58.000,false
735,Θέατρο Τ,Θεσσαλονίκη,2,2021-10-09 11:34:19.000,false
736,ΘΕΑΤΡΟ ΟΔΟΥ ΚΕΦΑΛΛΗΝΙΑΣ,"Κυψέλη, Αττική",2,2021-10-09 11:34:58.000,false
737,Θέατρο Πόρτα,"Αθήνα, Αττική",2,2021-10-09 11:35:25.000,false
738,Θέατρο 104,Black Box,2,2021-10-09 11:35:46.000,false
739,Θέατρο Ανεσις,Μικρή Σκηνή,2,2021-10-09 11:37:06.000,false
740,Kιν/θέατρο Νανά,"Δάφνη, Αττική",2,2021-10-09 11:38:17.000,false
741,Θέατρο Olvio,"Αθήνα, Αττική",2,2021-10-09 11:38:34.000,false
742,Ένα Θέατρο για τις Τέχνες,"Θησείο, Αττική",2,2021-10-09 11:39:08.000,false
743,Χώρος Τέχνης Ασωμάτων,"Θησείο, Αττική",2,2021-10-09 11:41:20.000,false
744,Βασιλικό Θέατρο,Θεσσαλονίκη,2,2021-10-09 11:41:55.000,false
745,Κινημ/τρο Απόλλων,Καβάλα,2,2021-10-09 11:44:50.000,false
746,Ξενοδοχείο Μπάγκειον,"Ομόνοια, Αττική",2,2021-10-09 11:45:47.000,false
747,Metropolitan Urban Theater,Θεσσαλονίκη,2,2021-10-09 11:46:14.000,false
748,Πολυχώρος Vault,Σκηνή Β,2,2021-10-09 11:49:20.000,false
749,Επί Κολωνώ,"Κολωνός, Αττική",2,2021-10-09 11:50:51.000,false
750,Δημοτικό Θέατρο Πολυγύρου,"Πολύγυρος, Χαλκιδική",2,2021-10-09 11:51:46.000,false
751,Δημοτικό θέατρο Αστέρια,Σέρρες,2,2021-10-09 11:51:47.000,false
752,Θέατρο Κάππα 2000,"Περαία, Θεσσαλονίκη",2,2021-10-09 11:51:49.000,false
753,Δημοτικό Ωδείο Δράμας,Δράμα,2,2021-10-09 11:51:50.000,false
754,Πνευματικό Κέντρο Τρικάλων,Τρίκαλα,2,2021-10-09 11:51:52.000,false
755,Αίθουσα Νομαρχίας,"Έδεσσα, Πέλλα",2,2021-10-09 11:51:53.000,false
756,Αίθουσα πολλαπλών χρήσεων,Φλώρινα,2,2021-10-09 11:51:54.000,false
757,Πνευματικό Κέντρο Δ. Ιωαννιτών,Ιωάννινα,2,2021-10-09 11:51:54.000,false
758,Θέατρο ΔΡΟΜΟΣ,"Κυψέλη, Αττική",2,2021-10-09 11:54:48.000,false
759,ΘΕΑΤΡΟ ΧΩΡΟΣ,"Βοτανικός, Αττική",2,2021-10-09 11:55:38.000,false
760,Θέατρο Μεταξουργείο,"Μεταξουργείο, Αττική",2,2021-10-09 11:56:14.000,false
761,Θέατρο του Νέου Κόσμου,Κεντρική Σκηνή,2,2021-10-09 11:56:58.000,false
762,Θέατρο Άνετον,Θεσσαλονίκη,2,2021-10-09 11:58:11.000,false
763,Τεχνοχώρος Φάμπρικα,"Μεταξουργείο, Αττική",2,2021-10-09 12:01:40.000,false
764,Μικρό Broadway,Αίθουσα Μάνος Κατράκης,2,2021-10-09 12:02:15.000,false
765,ΔΗΠΕΘΕ ΚΟΖΑΝΗΣ,Κοζάνη,2,2021-10-09 12:02:42.000,false
766,Θέατρο Βαφείο,Λάκης Καραλής,2,2021-10-09 12:04:00.000,false
767,BIOS,"Αθήνα, Αττική",2,2021-10-09 12:05:49.000,false
768,Ψιλικατζίδικο,"Νίκαια, Αττική",2,2021-10-09 12:15:32.000,false
769,Red Jasper Cabaret Theatre,"Αθήνα, Αττική",2,2021-10-09 12:16:45.000,false
770,Κέντρο Πολιτισμού και Τεχνών,Θεατρίνη,2,2021-10-09 12:20:26.000,false
771,Σινέ Όνειρο Θερινό,"Αγ. Ιωάννης Ρέντης, Αττική",2,2021-10-09 12:21:50.000,false
772,Νέο Θέατρο Κατερίνα Βασιλάκου,"",2,2021-10-09 12:24:38.000,false
773,Θέατρο Φούρνος,"",2,2021-10-09 12:24:38.000,false
774,Δημοτικό Θέατρο Πειραιά,"",2,2021-10-09 12:24:38.000,false
775,ΘΕΑΤΡΟ ΑΚΡΟΠΟΛ,"",2,2021-10-09 12:24:38.000,false
776,Ξενοδοχείο Μπάγκειον,"",2,2021-10-09 12:24:38.000,false
777,Red Jasper Cabaret Theatre,"",2,2021-10-09 12:24:39.000,false
778,Χυτήριο Θέατρο - Σημείο Πολιτισμού,"",2,2021-10-09 12:24:39.000,false
779,Θέατρο Άλμα - Κεντρική Σκηνή,"",2,2021-10-09 12:24:39.000,false
780,Πολιτιστικό Κέντρο Μελίνα Μερκούρη,"",2,2023-09-25 13:21:50.000,false
781,Victoria Cinema,"",2,2021-10-09 12:24:39.000,false
782,ΘΕΑΤΡΟ ΟΔΟΥ ΚΕΦΑΛΛΗΝΙΑΣ,"",2,2021-10-09 12:24:39.000,false
783,Θέατρο Προσκήνιο,"",2,2021-10-09 12:24:39.000,false
784,Θέατρο Τέχνης Κ. Κουν,"",2,2021-10-09 12:24:39.000,false
785,ΦΙΓΟΥΡΕΣ & ΚΟΥΚΛΕΣ,"",2,2021-10-09 12:24:39.000,false
786,Θέατρο Άνεσις,"",2,2021-10-09 12:24:40.000,false
787,Από Μηχανής Θέατρο - Κάτω Σκηνή,"",2,2021-10-09 12:24:40.000,false
788,Christmas Theater,"",2,2021-10-09 12:24:40.000,false
789,Θέατρο Κάτια Δανδουλάκη,"",2,2021-10-09 12:24:40.000,false
790,Θέατρο Πάνθεον,"",2,2021-10-09 12:24:40.000,false
791,Θέατρο Eliart,"",2,2021-10-09 12:24:40.000,false
792,Επί Κολωνώ,"",2,2021-10-09 12:24:40.000,false
793,Θέατρο Ανεσις - Μικρή Σκηνή,"",2,2021-10-09 12:24:40.000,false
794,Θέατρο Πόρτα,"",2,2021-10-09 12:24:41.000,false
795,Θέατρο Αλκμήνη - Κεντρική Σκηνή,"",2,2021-10-09 12:24:41.000,false
796,Νέος Ακάδημος,"",2,2021-10-09 12:24:41.000,false
797,Θέατρο Rabbithole,"",2,2021-10-09 12:24:41.000,false
798,Θέατρο Ιλίσια Βολανάκης,"",2,2021-10-09 12:24:41.000,false
799,Κέντρο Πολιτισμού και Τεχνών - Θεατρίνη,"",2,2021-10-09 12:24:41.000,false
800,Θέατρο Βαφείο - Λάκης Καραλής,"",2,2021-10-09 12:24:41.000,false
801,Θέατρο Άλφα,"",2,2021-10-09 12:24:41.000,false
802,Θέατρο OLVIO,"",2,2021-10-09 12:24:41.000,false
803,Θέατρο Άλμα - Β Σκηνή,"",2,2021-10-09 12:24:42.000,false
804,Θέατρο Ραντάρ,"",2,2021-10-09 12:24:42.000,false
805,Θέατρο Κιβωτός,"",2,2021-10-09 12:24:42.000,false
806,Θεατρική Σκηνή Αθηναϊς,"",2,2021-10-09 12:24:42.000,false
807,ΘΕΑΤΡΟ ΧΩΡΟΣ,"",2,2021-10-09 12:24:42.000,false
808,Από Μηχανής Θέατρο - Πάνω Σκηνή,"",2,2021-10-09 12:24:42.000,false
809,Θέατρο ΛΑΜΠΕΤΗ,"",2,2021-10-09 12:24:42.000,false
810,Μικρό Broadway-Αίθουσα Μάνος Κατράκης,"",2,2021-10-09 12:24:42.000,false
811,Θέατρο Σταθμός,"",2,2021-10-09 12:24:43.000,false
812,Θέατρο Χώρα,"",2,2021-10-09 12:24:43.000,false
813,Metropolitan Urban Theater,"",2,2021-10-09 12:24:43.000,false
814,Επίκεντρο +,"",2,2021-10-09 12:24:43.000,false
815,Θέατρο ΔΡΟΜΟΣ,"",2,2021-10-09 12:24:43.000,false
816,Ψιλικατζίδικο,"",2,2021-10-09 12:24:43.000,false
817,Ένα Θέατρο για τις Τέχνες,"",2,2021-10-09 12:24:43.000,false
818,Κινημ/τρο Απόλλων,"",2,2021-10-09 12:24:44.000,false
819,Θέατρο Ζίνα.,"",2,2021-10-09 12:24:44.000,false
820,Θέατρο Μεταξουργείο,"",2,2021-10-09 12:24:44.000,false
821,Θέατρο Σοφούλη,"",2,2021-10-09 12:24:44.000,false
822,Τεχνοχώρος Φάμπρικα,"",2,2021-10-09 12:24:44.000,false
823,Θέατρο Άνετον,"",2,2021-10-09 12:24:44.000,false
824,Κάμιρος,"",2,2021-10-09 12:24:44.000,false
825,Θέατρο Μικρό Χορν,"",2,2021-10-09 12:24:45.000,false
826,Θέατρο Βαφείο,"",2,2021-10-09 12:24:45.000,false
827,ΔΗΠΕΘΕ ΚΟΖΑΝΗΣ,"",2,2021-10-09 12:24:45.000,false
828,Πολλαπλοί χώροι,"",2,2021-10-09 12:24:45.000,false
829,ΙΜΚ Κεντρική Σκηνή,"",2,2021-10-09 12:24:45.000,false
830,Θέατρο Τ,"",2,2021-10-09 12:24:45.000,false
831,Βασιλικό Θέατρο,"",2,2021-10-09 12:24:45.000,false
832,Θέατρο Αυλαία,"",2,2021-10-09 12:24:45.000,false
833,CARTEL Τεχνοχώρος.,"",2,2021-10-09 12:24:45.000,false
834,Θέατρο Αθηνά,"",2,2021-10-09 12:24:45.000,false
835,Θέατρο Τέχνης Κ. Κουν - Σκηνή Φρυνίχου,"",2,2021-10-09 12:24:45.000,false
836,Πολυχώρος Vault - Σκηνή Α,"",2,2021-10-09 12:24:45.000,false
837,"Γήπεδο TAE KWON DO, Φάληρο","",2,2021-10-09 12:24:45.000,false
838,Μαλλιαροπούλειο Δημοτικό Θέατρο Τρίπολης,"",2,2021-10-09 12:24:45.000,false
839,Θέατρο Ριάλτο - Αλέκος Αλεξανδράκης,"",2,2021-10-09 12:24:45.000,false
840,Θέατρο Πειραιώς 131,"",2,2021-10-09 12:24:45.000,false
841,Πεδίο του Άρεως - Είσοδος Πανελλήνιος - (από Ευελπίδων),"",2,2021-10-09 12:24:46.000,false
842,Θέατρο Βέμπο.,"",2,2021-10-09 12:24:46.000,false
843,Θέατρο Δημήτρης Χορν,"",2,2021-10-09 12:24:46.000,false
844,Θέατρο Παλλάς,"",2,2021-10-09 12:24:46.000,false
845,Ωδείο Αλκιβιάδης Κωνσταντόπουλος,"",2,2021-10-09 12:24:46.000,false
846,Θέατρο του Νέου Κόσμου - Κεντρική Σκηνή,"",2,2021-10-09 12:24:46.000,false
847,Θέατρο Βεάκη,"",2,2021-10-09 12:24:46.000,false
848,Χώρος Τέχνης Ασωμάτων,"",2,2021-10-09 12:24:46.000,false
849,Θέατρο 104,"",2,2021-10-09 12:24:46.000,false
850,Θέατρο Olvio,"",2,2021-10-09 12:24:46.000,false
851,Θέατρο Άβατον,"",2,2021-10-09 12:24:46.000,false
852,TAE KWON DO,"",2,2021-10-09 12:24:46.000,false
853,Σύγχρονο Θέατρο,"",2,2021-10-09 12:24:46.000,false
854,Θέατρο Ιλίσια,"",2,2021-10-09 12:24:46.000,false
855,Θέατρο οδού Κυκλάδων,"",2,2021-10-09 12:24:46.000,false
856,Θέατρο Πρόβα,"",2,2021-10-09 12:24:46.000,false
857,ΘΕΑΤΡΟ ΛΥΧΝΟΣ ΤΕΧΝΗΣ & ΠΟΛΙΤΙΣΜΟΥ,"",2,2021-10-09 12:24:47.000,false
858,Θέατρο Πορεία at Victoria,"",2,2021-10-09 12:24:47.000,false
859,Περιοδεία,"",2,2021-10-09 12:24:47.000,false
860,Αστόρια,"",2,2021-10-09 12:24:47.000,false
861,Θέατρο Τζένη Καρέζη,"",2,2021-10-09 12:24:47.000,false
862,Θέατρο Αλκμήνη - Intermedia,"",2,2021-10-09 12:24:47.000,false
863,Cartel Τεχνοχώρος,"",2,2021-10-09 12:24:47.000,false
864,Studio Μαυρομιχάλη,"",2,2021-10-09 12:24:47.000,false
865,Faliro Summer Theater,"",2,2021-10-09 12:24:47.000,false
866,"Θέατρο Χυτήριο, Προαύλιο","",2,2021-10-09 12:24:47.000,false
867,Θέατρο 104 -Black Box,"",2,2021-10-09 12:24:47.000,false
868,ΔΗΠΕΘΕ ΚΟΖΑΝΗΣ - Κεντρική Σκηνή,"",2,2021-10-09 12:24:47.000,false
869,BIOS,"",2,2021-10-09 12:24:47.000,false
870,Γυάλινο Μουσικό Θέατρο,"",2,2021-10-09 12:24:47.000,false
871,Μικρό Θέατρο Κεραμεικού,"",2,2021-10-09 12:24:47.000,false
872,Θέατρο ΗΒΗ,"",2,2021-10-09 12:24:47.000,false
873,Πολυχώρος Vault - Σκηνή Β,"",2,2021-10-09 12:24:47.000,false
874,Ελληνικός Κόσμος,ΘΕΑΤΡΟΝ (Αιθ. Αντιγόνη),2,2021-11-26 14:27:48.000,false
875,Θέατρο Διάνα,"Αθήνα, Αττική",2,2021-11-26 14:30:47.000,false
876,CORONET THEATER,"Παγκράτι, Αττική",2,2021-11-26 14:32:21.000,false
877,Θέατρο Περοκέ,"Μεταξουργείο, Αττική",2,2021-11-26 14:39:53.000,false
878,Θέατρο Αλκυονίς,"Αθήνα, Αττική",2,2021-11-26 14:41:35.000,false
879,Θέατρο Εμπορικόν,Θέατρο Εμπορικόν,2,2021-11-26 14:50:47.000,false
880,Κινηματοθέατρο ΚΟΛΟΣΣΑΙΟΝ,Θεσσαλονίκη,2,2021-11-26 14:55:29.000,false
881,ΙΝΤΕΑΛ,"Αθήνα, Αττική",2,2021-11-26 14:58:01.000,false
882,Δημοτικός Κινηματογράφος Απόλλων,"Αίγιο, Αχαΐα",2,2021-11-26 15:02:43.000,false
883,Baumstrasse,Βοτανικός,2,2021-11-26 15:04:56.000,false
