"ID","ProductionID","VenueID","DateEvent","PriceRange","SystemID","Timestamp","claimed"
2183,737,305,2021-12-19 15:00:00.000,"10€",2,2021-10-09 11:16:03.000,false
2184,737,305,2021-12-26 11:30:00.000,από 7€,2,2021-11-26 14:54:55.000,false
2185,737,305,2021-12-26 15:00:00.000,"10€",2,2021-10-09 11:16:04.000,false
2186,737,305,2021-01-02 11:30:00.000,από 7€,2,2021-11-26 14:54:55.000,false
2187,737,305,2021-01-02 15:00:00.000,"10€",2,2021-10-09 11:16:05.000,false
2188,737,305,2021-01-09 11:30:00.000,από 7€,2,2021-11-26 14:54:56.000,false
2189,737,305,2021-01-09 15:00:00.000,"10€",2,2021-10-09 11:16:06.000,false
2190,737,305,2021-01-16 11:30:00.000,από 7€,2,2021-11-26 14:54:57.000,false
2191,737,305,2021-01-16 15:00:00.000,"10€",2,2021-10-09 11:16:07.000,false
2192,737,305,2021-01-23 11:30:00.000,από 7€,2,2021-11-26 14:54:57.000,false
2193,737,305,2021-01-23 15:00:00.000,"10€",2,2021-10-09 11:16:08.000,false
2194,737,305,2021-01-30 11:30:00.000,από 7€,2,2021-11-26 14:54:58.000,false
2195,737,305,2021-01-30 15:00:00.000,"10€",2,2021-10-09 11:16:09.000,false
2196,737,305,2021-02-06 11:30:00.000,από 7€,2,2021-11-26 14:54:59.000,false
2197,737,305,2021-02-06 15:00:00.000,"10€",2,2021-10-09 11:16:10.000,false
2198,737,305,2021-02-13 11:30:00.000,από 7€,2,2021-11-26 14:54:59.000,false
2199,737,305,2021-02-13 15:00:00.000,"10€",2,2021-10-09 11:16:11.000,false
2200,737,305,2021-02-20 11:30:00.000,από 7€,2,2021-11-26 14:55:00.000,false
2201,737,305,2021-02-20 15:00:00.000,"10€",2,2021-10-09 11:16:12.000,false
2202,737,305,2021-02-27 11:30:00.000,από 7€,2,2021-11-26 14:55:00.000,false
2203,737,305,2021-02-27 15:00:00.000,"10€",2,2021-10-09 11:16:13.000,false
2204,737,305,2021-03-06 11:30:00.000,από 7€,2,2021-11-26 14:55:01.000,false
2205,737,305,2021-03-06 15:00:00.000,"10€",2,2021-10-09 11:16:14.000,false
2206,737,305,2021-03-13 11:30:00.000,από 7€,2,2021-11-26 14:55:01.000,false
2207,737,305,2021-03-13 15:00:00.000,"10€",2,2021-10-09 11:16:15.000,false
2208,737,305,2021-03-20 11:30:00.000,από 7€,2,2021-11-26 14:55:02.000,false
2209,737,305,2021-03-20 15:00:00.000,"10€",2,2021-10-09 11:16:16.000,false
2210,737,305,2021-03-27 11:30:00.000,από 7€,2,2021-11-26 14:55:03.000,false
2211,737,305,2021-03-27 15:00:00.000,"10€",2,2021-10-09 11:16:17.000,false
2212,737,305,2021-04-03 11:30:00.000,από 7€,2,2021-11-26 14:55:03.000,false
2213,737,305,2021-04-03 15:00:00.000,"10€",2,2021-10-09 11:16:18.000,false
2214,737,305,2021-04-10 11:30:00.000,από 7€,2,2021-11-26 14:55:04.000,false
2215,737,305,2021-04-10 15:00:00.000,"10€",2,2021-10-09 11:16:19.000,false
2216,737,305,2021-04-17 11:30:00.000,από 7€,2,2021-11-26 14:55:05.000,false
2217,737,305,2021-04-17 15:00:00.000,"10€",2,2021-10-09 11:16:20.000,false
2218,738,694,2021-10-09 18:00:00.000,από 12€,2,2021-10-09 11:16:44.000,false
2219,738,694,2021-10-10 21:00:00.000,από 12€,2,2021-10-09 11:16:45.000,false
2220,738,694,2021-10-11 20:00:00.000,από 12€,2,2021-10-09 11:16:45.000,false
2221,738,694,2021-10-16 18:00:00.000,από 12€,2,2021-10-09 11:16:46.000,false
2222,738,694,2021-10-17 21:00:00.000,από 12€,2,2021-10-09 11:16:46.000,false
2223,738,694,2021-10-18 20:00:00.000,από 12€,2,2021-10-09 11:16:47.000,false
2224,738,694,2021-10-23 18:00:00.000,από 12€,2,2021-10-09 11:16:47.000,false
2225,738,694,2021-10-24 21:00:00.000,από 12€,2,2021-10-09 11:16:48.000,false
2226,738,694,2021-10-25 20:00:00.000,από 12€,2,2021-10-09 11:16:48.000,false
2227,738,694,2021-10-30 18:00:00.000,από 12€,2,2021-10-09 11:16:49.000,false
2228,738,694,2021-10-31 21:00:00.000,από 12€,2,2021-10-09 11:16:49.000,false
2229,738,694,2021-11-01 20:00:00.000,από 12€,2,2021-10-09 11:16:50.000,false
2230,738,694,2021-11-06 18:00:00.000,από 12€,2,2021-10-09 11:16:50.000,false
2231,738,694,2021-11-07 21:00:00.000,από 12€,2,2021-10-09 11:16:51.000,false
2232,738,694,2021-11-08 20:00:00.000,από 12€,2,2021-10-09 11:16:51.000,false
2233,738,694,2021-11-13 18:00:00.000,από 12€,2,2021-10-09 11:16:52.000,false
2234,738,694,2021-11-14 21:00:00.000,από 12€,2,2021-10-09 11:16:52.000,false
2235,738,694,2021-11-15 20:00:00.000,από 12€,2,2021-10-09 11:16:53.000,false
2236,738,694,2021-11-20 18:00:00.000,από 12€,2,2021-10-09 11:16:53.000,false
2237,738,694,2021-11-21 21:00:00.000,από 12€,2,2021-10-09 11:16:54.000,false
2238,738,694,2021-11-22 20:00:00.000,από 12€,2,2021-10-09 11:16:54.000,false
2239,738,694,2021-11-27 18:00:00.000,από 12€,2,2021-10-09 11:16:55.000,false
2240,738,694,2021-11-28 21:00:00.000,από 12€,2,2021-10-09 11:16:55.000,false
2241,738,694,2021-11-29 20:00:00.000,από 12€,2,2021-10-09 11:16:56.000,false
2242,740,695,2021-10-13 19:30:00.000,από 15€,2,2021-10-09 11:17:34.000,false
2243,740,695,2021-10-14 20:00:00.000,από 15€,2,2021-10-09 11:17:35.000,false
2244,740,695,2021-10-15 21:00:00.000,από 15€,2,2021-10-09 11:17:35.000,false
2245,740,695,2021-10-16 17:30:00.000,από 15€,2,2021-10-09 11:17:36.000,false
2246,740,695,2021-10-16 21:00:00.000,από 15€,2,2021-10-09 11:17:36.000,false
2247,740,695,2021-10-17 17:30:00.000,από 15€,2,2021-10-09 11:17:37.000,false
2248,740,695,2021-10-17 21:00:00.000,από 15€,2,2021-10-09 11:17:37.000,false
2249,740,695,2021-10-20 19:30:00.000,από 15€,2,2021-10-09 11:17:38.000,false
2250,740,695,2021-10-21 20:00:00.000,από 15€,2,2021-10-09 11:17:38.000,false
2251,740,695,2021-10-22 21:00:00.000,από 15€,2,2021-10-09 11:17:39.000,false
2252,740,695,2021-10-23 17:30:00.000,από 15€,2,2021-10-09 11:17:39.000,false
2253,740,695,2021-10-23 21:00:00.000,από 15€,2,2021-10-09 11:17:40.000,false
2254,740,695,2021-10-24 17:30:00.000,από 15€,2,2021-10-09 11:17:40.000,false
2255,740,695,2021-10-24 21:00:00.000,από 15€,2,2021-10-09 11:17:41.000,false
2256,740,695,2021-10-27 19:30:00.000,από 15€,2,2021-10-09 11:17:41.000,false
2257,740,695,2021-10-28 20:00:00.000,από 15€,2,2021-10-09 11:17:42.000,false
2258,740,695,2021-10-29 21:00:00.000,από 15€,2,2021-10-09 11:17:42.000,false
2259,740,695,2021-10-30 17:30:00.000,από 15€,2,2021-10-09 11:17:43.000,false
2260,740,695,2021-10-30 21:00:00.000,από 15€,2,2021-10-09 11:17:43.000,false
2261,740,695,2021-10-31 17:30:00.000,από 15€,2,2021-10-09 11:17:44.000,false
2262,740,695,2021-10-31 21:00:00.000,από 15€,2,2021-10-09 11:17:44.000,false
2263,740,695,2021-11-03 19:30:00.000,από 15€,2,2021-10-09 11:17:45.000,false
2264,740,695,2021-11-04 20:00:00.000,από 15€,2,2021-10-09 11:17:45.000,false
2265,740,695,2021-11-05 21:00:00.000,από 15€,2,2021-10-09 11:17:46.000,false
2266,740,695,2021-11-06 17:30:00.000,από 15€,2,2021-10-09 11:17:46.000,false
2267,740,695,2021-11-06 21:00:00.000,από 15€,2,2021-10-09 11:17:47.000,false
2268,740,695,2021-11-07 17:30:00.000,από 15€,2,2021-10-09 11:17:47.000,false
2269,740,695,2021-11-07 21:00:00.000,από 15€,2,2021-10-09 11:17:48.000,false
2270,740,695,2021-11-10 19:30:00.000,από 15€,2,2021-10-09 11:17:48.000,false
2271,740,695,2021-11-11 20:00:00.000,από 15€,2,2021-10-09 11:17:49.000,false
2272,740,695,2021-11-12 21:00:00.000,από 15€,2,2021-10-09 11:17:49.000,false
2273,740,695,2021-11-13 17:30:00.000,από 15€,2,2021-10-09 11:17:50.000,false
2274,740,695,2021-11-13 21:00:00.000,από 15€,2,2021-10-09 11:17:50.000,false
2275,740,695,2021-11-14 17:30:00.000,από 15€,2,2021-10-09 11:17:51.000,false
2276,740,695,2021-11-14 21:00:00.000,από 15€,2,2021-10-09 11:17:51.000,false
2277,740,695,2021-11-17 19:30:00.000,από 15€,2,2021-10-09 11:17:52.000,false
2278,740,695,2021-11-18 20:00:00.000,από 15€,2,2021-10-09 11:17:52.000,false
2279,740,695,2021-11-19 21:00:00.000,από 15€,2,2021-10-09 11:17:53.000,false
2280,740,695,2021-11-20 17:30:00.000,από 15€,2,2021-10-09 11:17:53.000,false
2281,740,695,2021-11-20 21:00:00.000,από 15€,2,2021-10-09 11:17:54.000,false
2282,740,695,2021-11-21 17:30:00.000,από 15€,2,2021-10-09 11:17:54.000,false
2283,740,695,2021-11-21 21:00:00.000,από 15€,2,2021-10-09 11:17:55.000,false
2284,740,695,2021-11-24 19:30:00.000,από 15€,2,2021-10-09 11:17:55.000,false
2285,740,695,2021-11-25 20:00:00.000,από 15€,2,2021-10-09 11:17:56.000,false
2286,740,695,2021-11-26 21:00:00.000,από 15€,2,2021-10-09 11:17:56.000,false
2287,740,695,2021-11-27 17:30:00.000,από 15€,2,2021-10-09 11:17:57.000,false
2288,740,695,2021-11-27 21:00:00.000,από 15€,2,2021-10-09 11:17:57.000,false
2289,740,695,2021-11-28 17:30:00.000,από 15€,2,2021-10-09 11:17:58.000,false
2290,740,695,2021-11-28 21:00:00.000,από 15€,2,2021-10-09 11:17:58.000,false
2291,740,695,2021-12-01 19:30:00.000,από 15€,2,2021-10-09 11:17:59.000,false
2292,740,695,2021-12-02 20:00:00.000,από 15€,2,2021-10-09 11:17:59.000,false
2293,740,695,2021-12-03 21:00:00.000,από 15€,2,2021-10-09 11:18:00.000,false
2294,740,695,2021-12-04 17:30:00.000,από 15€,2,2021-10-09 11:18:00.000,false
2295,740,695,2021-12-04 21:00:00.000,από 15€,2,2021-10-09 11:18:01.000,false
2296,740,695,2021-12-05 17:30:00.000,από 15€,2,2021-10-09 11:18:01.000,false
2297,740,695,2021-12-05 21:00:00.000,από 15€,2,2021-10-09 11:18:02.000,false
2298,740,695,2021-12-08 19:30:00.000,από 15€,2,2021-10-09 11:18:02.000,false
2299,740,695,2021-12-09 20:00:00.000,από 15€,2,2021-10-09 11:18:03.000,false
2300,740,695,2021-12-10 21:00:00.000,από 15€,2,2021-10-09 11:18:03.000,false
2301,740,695,2021-12-11 17:30:00.000,από 15€,2,2021-10-09 11:18:04.000,false
2302,740,695,2021-12-11 21:00:00.000,από 15€,2,2021-10-09 11:18:04.000,false
2303,740,695,2021-12-12 17:30:00.000,από 15€,2,2021-10-09 11:18:05.000,false
2304,740,695,2021-12-12 21:00:00.000,από 15€,2,2021-10-09 11:18:05.000,false
2305,742,696,2021-10-09 18:30:00.000,από 10€,2,2021-10-09 11:18:48.000,false
2306,742,696,2021-10-09 21:15:00.000,από 10€,2,2021-10-09 11:18:48.000,false
2307,742,696,2021-10-10 19:00:00.000,από 10€,2,2021-10-09 11:18:49.000,false
2308,742,696,2021-10-13 19:00:00.000,από 0€,2,2021-10-09 11:18:49.000,false
2309,742,696,2021-10-14 21:15:00.000,από 0€,2,2021-10-09 11:18:50.000,false
2310,742,696,2021-10-15 21:15:00.000,από 0€,2,2021-10-09 11:18:50.000,false
2311,742,696,2021-10-16 18:30:00.000,από 0€,2,2021-10-09 11:18:51.000,false
2312,742,696,2021-10-16 21:15:00.000,από 0€,2,2021-10-09 11:18:51.000,false
2313,742,696,2021-10-17 19:00:00.000,από 0€,2,2021-10-09 11:18:52.000,false
2314,742,696,2021-10-20 19:00:00.000,από 0€,2,2021-10-09 11:18:52.000,false
2315,742,696,2021-10-21 21:15:00.000,από 0€,2,2021-10-09 11:18:53.000,false
2316,742,696,2021-10-22 21:15:00.000,από 0€,2,2021-10-09 11:18:53.000,false
2317,742,696,2021-10-23 18:30:00.000,από 10€,2,2021-10-09 11:18:54.000,false
2318,742,696,2021-10-23 21:15:00.000,από 0€,2,2021-10-09 11:18:54.000,false
2319,742,696,2021-10-24 19:00:00.000,από 0€,2,2021-10-09 11:18:55.000,false
2320,742,696,2021-10-27 19:00:00.000,από 0€,2,2021-10-09 11:18:55.000,false
2321,742,696,2021-10-28 21:15:00.000,από 0€,2,2021-10-09 11:18:56.000,false
2322,742,696,2021-10-29 21:15:00.000,από 0€,2,2021-10-09 11:18:56.000,false
2323,742,696,2021-10-30 18:30:00.000,από 0€,2,2021-10-09 11:18:57.000,false
2324,742,696,2021-10-30 21:15:00.000,από 0€,2,2021-10-09 11:18:57.000,false
2325,742,696,2021-10-31 19:00:00.000,από 0€,2,2021-10-09 11:18:58.000,false
2326,742,696,2021-11-03 19:00:00.000,από 10€,2,2021-10-09 11:18:58.000,false
2327,742,696,2021-11-04 21:15:00.000,από 0€,2,2021-10-09 11:18:59.000,false
2328,742,696,2021-11-05 21:15:00.000,από 0€,2,2021-10-09 11:18:59.000,false
2329,742,696,2021-11-06 18:30:00.000,από 0€,2,2021-10-09 11:19:00.000,false
2330,742,696,2021-11-06 21:15:00.000,από 0€,2,2021-10-09 11:19:00.000,false
2331,742,696,2021-11-07 19:00:00.000,από 0€,2,2021-10-09 11:19:01.000,false
2332,742,696,2021-11-10 19:00:00.000,από 0€,2,2021-10-09 11:19:01.000,false
2333,742,696,2021-11-11 21:15:00.000,από 0€,2,2021-10-09 11:19:02.000,false
2334,742,696,2021-11-12 21:15:00.000,από 0€,2,2021-10-09 11:19:02.000,false
2335,742,696,2021-11-13 18:30:00.000,από 0€,2,2021-10-09 11:19:03.000,false
2336,742,696,2021-11-13 21:15:00.000,από 0€,2,2021-10-09 11:19:03.000,false
2337,742,696,2021-11-14 19:00:00.000,από 0€,2,2021-10-09 11:19:04.000,false
2338,742,696,2021-11-17 19:00:00.000,από 0€,2,2021-10-09 11:19:04.000,false
2339,742,696,2021-11-18 21:15:00.000,από 0€,2,2021-10-09 11:19:05.000,false
2340,742,696,2021-11-19 21:15:00.000,από 0€,2,2021-10-09 11:19:05.000,false
2341,742,696,2021-11-20 18:30:00.000,από 0€,2,2021-10-09 11:19:06.000,false
2342,742,696,2021-11-20 21:15:00.000,από 0€,2,2021-10-09 11:19:06.000,false
2343,742,696,2021-11-21 19:00:00.000,από 0€,2,2021-10-09 11:19:07.000,false
2344,742,696,2021-11-24 19:00:00.000,από 0€,2,2021-10-09 11:19:07.000,false
2345,742,696,2021-11-25 21:15:00.000,από 0€,2,2021-10-09 11:19:08.000,false
2346,742,696,2021-11-26 21:15:00.000,από 0€,2,2021-10-09 11:19:08.000,false
2347,742,696,2021-11-27 18:30:00.000,από 0€,2,2021-10-09 11:19:09.000,false
2348,742,696,2021-11-27 21:15:00.000,από 0€,2,2021-10-09 11:19:09.000,false
2349,742,696,2021-11-28 19:00:00.000,από 0€,2,2021-10-09 11:19:10.000,false
2350,742,696,2021-12-01 19:00:00.000,από 0€,2,2021-10-09 11:19:10.000,false
2351,742,696,2021-12-02 21:15:00.000,από 0€,2,2021-10-09 11:19:11.000,false
2352,742,696,2021-12-03 21:15:00.000,από 0€,2,2021-10-09 11:19:11.000,false
2353,742,696,2021-12-04 18:30:00.000,από 0€,2,2021-10-09 11:19:12.000,false
2354,742,696,2021-12-04 21:15:00.000,από 0€,2,2021-10-09 11:19:12.000,false
2355,742,696,2021-12-05 19:00:00.000,από 0€,2,2021-10-09 11:19:13.000,false
2356,742,696,2021-12-08 19:00:00.000,από 0€,2,2021-10-09 11:19:13.000,false
2357,742,696,2021-12-09 21:15:00.000,από 0€,2,2021-10-09 11:19:14.000,false
2358,742,696,2021-12-10 21:15:00.000,από 0€,2,2021-10-09 11:19:14.000,false
2359,742,696,2021-12-11 18:30:00.000,από 0€,2,2021-10-09 11:19:15.000,false
2360,742,696,2021-12-11 21:15:00.000,από 0€,2,2021-10-09 11:19:15.000,false
2361,742,696,2021-12-12 19:00:00.000,από 0€,2,2021-10-09 11:19:16.000,false
2362,742,696,2021-12-15 19:00:00.000,από 0€,2,2021-10-09 11:19:16.000,false
2363,742,696,2021-12-16 21:15:00.000,από 0€,2,2021-10-09 11:19:17.000,false
2364,742,696,2021-12-17 21:15:00.000,από 0€,2,2021-10-09 11:19:17.000,false
2365,742,696,2021-12-18 18:30:00.000,από 0€,2,2021-10-09 11:19:18.000,false
2366,742,696,2021-12-18 21:15:00.000,από 0€,2,2021-10-09 11:19:18.000,false
2367,742,696,2021-12-19 19:00:00.000,από 0€,2,2021-10-09 11:19:19.000,false
2368,743,697,2021-10-22 21:00:00.000,"10€",2,2021-10-09 11:19:35.000,false
2369,743,697,2021-10-23 21:00:00.000,"10€",2,2021-10-09 11:19:35.000,false
2370,743,697,2021-10-24 19:00:00.000,"10€",2,2021-10-09 11:19:36.000,false
2371,743,697,2021-10-29 21:00:00.000,"10€",2,2021-10-09 11:19:36.000,false
2372,743,697,2021-10-30 21:00:00.000,"10€",2,2021-10-09 11:19:37.000,false
2373,743,697,2021-10-31 19:00:00.000,"10€",2,2021-10-09 11:19:37.000,false
2374,743,697,2021-11-05 21:00:00.000,"10€",2,2021-10-09 11:19:38.000,false
2375,743,697,2021-11-06 21:00:00.000,"10€",2,2021-10-09 11:19:38.000,false
2376,743,697,2021-11-07 19:00:00.000,"10€",2,2021-10-09 11:19:39.000,false
2377,743,697,2021-11-12 21:00:00.000,"10€",2,2021-10-09 11:19:39.000,false
2378,743,697,2021-11-13 21:00:00.000,"10€",2,2021-10-09 11:19:40.000,false
2379,743,697,2021-11-14 19:00:00.000,"10€",2,2021-10-09 11:19:40.000,false
2380,743,697,2021-11-19 21:00:00.000,"10€",2,2021-10-09 11:19:41.000,false
2381,743,697,2021-11-20 21:00:00.000,"10€",2,2021-10-09 11:19:41.000,false
2382,743,697,2021-11-21 19:00:00.000,"10€",2,2021-10-09 11:19:42.000,false
2383,743,697,2021-11-26 21:00:00.000,από 8€,2,2021-11-26 14:28:37.000,false
2384,743,697,2021-11-28 19:00:00.000,από 8€,2,2021-11-26 14:28:38.000,false
2385,711,641,2021-10-24 20:00:00.000,από 15€,2,2021-10-09 11:20:00.000,false
2386,711,641,2021-10-27 20:00:00.000,από 15€,2,2021-10-09 11:20:00.000,false
2387,711,641,2021-10-31 20:00:00.000,από 15€,2,2021-10-09 11:20:02.000,false
2388,711,641,2021-11-03 20:00:00.000,από 15€,2,2021-10-09 11:20:03.000,false
2389,711,641,2021-11-04 21:00:00.000,από 15€,2,2021-10-09 11:20:03.000,false
2390,711,641,2021-11-05 21:00:00.000,από 15€,2,2021-10-09 11:20:04.000,false
2391,711,641,2021-11-06 21:00:00.000,από 15€,2,2021-10-09 11:20:04.000,false
2392,711,641,2021-11-07 20:00:00.000,από 15€,2,2021-10-09 11:20:05.000,false
2393,711,641,2021-11-10 20:00:00.000,από 15€,2,2021-10-09 11:20:05.000,false
2394,711,641,2021-11-11 21:00:00.000,από 15€,2,2021-10-09 11:20:06.000,false
2395,711,641,2021-11-12 21:00:00.000,από 15€,2,2021-10-09 11:20:06.000,false
2396,711,641,2021-11-13 21:00:00.000,από 15€,2,2021-10-09 11:20:07.000,false
2397,711,641,2021-11-14 20:00:00.000,από 15€,2,2021-10-09 11:20:07.000,false
2398,626,687,2021-10-10 11:30:00.000,"8€",2,2021-10-09 11:20:24.000,false
2399,626,687,2021-10-10 17:00:00.000,"8€",2,2021-10-09 11:20:24.000,false
2400,626,698,2021-10-16 17:30:00.000,"10€",2,2021-10-09 11:20:26.000,false
2401,626,698,2021-10-16 19:00:00.000,"10€",2,2021-10-09 11:20:26.000,false
2402,626,699,2021-10-17 11:30:00.000,"10€",2,2021-10-09 11:20:27.000,false
2403,626,699,2021-10-17 17:00:00.000,"10€",2,2021-10-09 11:20:27.000,false
2404,744,641,2021-10-10 11:30:00.000,από 10€,2,2021-10-09 11:20:43.000,false
2405,744,641,2021-10-10 15:00:00.000,από 10€,2,2021-10-09 11:20:43.000,false
2406,744,641,2021-10-17 11:30:00.000,από 10€,2,2021-10-09 11:20:44.000,false
2407,744,641,2021-10-17 15:00:00.000,από 10€,2,2021-10-09 11:20:44.000,false
2408,744,641,2021-10-24 11:30:00.000,από 10€,2,2021-10-09 11:20:45.000,false
2409,744,641,2021-10-24 15:00:00.000,από 10€,2,2021-10-09 11:20:45.000,false
2410,744,641,2021-10-31 11:30:00.000,από 10€,2,2021-10-09 11:20:46.000,false
2411,744,641,2021-10-31 15:00:00.000,από 10€,2,2021-10-09 11:20:46.000,false
2412,744,641,2021-11-07 11:30:00.000,από 10€,2,2021-10-09 11:20:47.000,false
2413,744,641,2021-11-07 15:00:00.000,από 10€,2,2021-10-09 11:20:47.000,false
2414,744,641,2021-11-14 11:30:00.000,από 10€,2,2021-10-09 11:20:48.000,false
2415,744,641,2021-11-14 15:00:00.000,από 10€,2,2021-10-09 11:20:48.000,false
2416,744,641,2021-11-21 11:30:00.000,από 10€,2,2021-10-09 11:20:49.000,false
2417,744,641,2021-11-21 15:00:00.000,από 10€,2,2021-10-09 11:20:49.000,false
2418,744,641,2021-11-28 11:30:00.000,από 10€,2,2021-10-09 11:20:50.000,false
2419,744,641,2021-11-28 15:00:00.000,από 10€,2,2021-10-09 11:20:50.000,false
2420,745,700,2021-10-09 19:00:00.000,από 12€,2,2021-10-09 11:21:14.000,false
2421,745,700,2021-10-10 20:15:00.000,από 12€,2,2021-10-09 11:21:15.000,false
2422,745,700,2021-10-15 21:15:00.000,από 12€,2,2021-10-09 11:21:15.000,false
2423,745,700,2021-10-16 19:00:00.000,από 12€,2,2021-10-09 11:21:16.000,false
2424,745,700,2021-10-17 20:15:00.000,από 12€,2,2021-10-09 11:21:16.000,false
2425,745,700,2021-10-22 21:15:00.000,από 12€,2,2021-10-09 11:21:17.000,false
2426,745,700,2021-10-23 19:00:00.000,από 12€,2,2021-10-09 11:21:17.000,false
2427,745,700,2021-10-24 20:15:00.000,από 12€,2,2021-10-09 11:21:18.000,false
2428,745,700,2021-10-29 21:15:00.000,από 12€,2,2021-10-09 11:21:18.000,false
2429,745,700,2021-10-30 19:00:00.000,από 12€,2,2021-10-09 11:21:19.000,false
2430,745,700,2021-10-31 20:15:00.000,από 12€,2,2021-10-09 11:21:19.000,false
2431,745,700,2021-11-05 21:15:00.000,από 12€,2,2021-10-09 11:21:20.000,false
2432,745,700,2021-11-06 19:00:00.000,από 12€,2,2021-10-09 11:21:20.000,false
2433,745,700,2021-11-07 20:15:00.000,από 12€,2,2021-10-09 11:21:21.000,false
2434,745,700,2021-11-12 21:15:00.000,από 12€,2,2021-10-09 11:21:21.000,false
2435,745,700,2021-11-13 19:00:00.000,από 12€,2,2021-10-09 11:21:22.000,false
2436,745,700,2021-11-14 20:15:00.000,από 12€,2,2021-10-09 11:21:22.000,false
2437,745,700,2021-11-19 21:15:00.000,από 12€,2,2021-10-09 11:21:23.000,false
2438,745,700,2021-11-20 19:00:00.000,από 12€,2,2021-10-09 11:21:23.000,false
2439,745,700,2021-11-21 20:15:00.000,από 12€,2,2021-10-09 11:21:24.000,false
2440,745,700,2021-11-26 21:15:00.000,από 10€,2,2021-11-26 14:57:28.000,false
2441,745,700,2021-11-27 19:00:00.000,από 12€,2,2021-10-09 11:21:25.000,false
2442,745,700,2021-11-28 20:15:00.000,από 10€,2,2021-11-26 14:57:29.000,false
2443,746,701,2021-10-09 21:00:00.000,από 15€,2,2021-10-09 11:21:43.000,false
2444,746,701,2021-10-10 19:30:00.000,από 15€,2,2021-10-09 11:21:44.000,false
2445,746,701,2021-10-13 19:30:00.000,"15€",2,2021-10-09 11:21:44.000,false
2446,746,701,2021-10-14 21:00:00.000,από 15€,2,2021-10-09 11:21:45.000,false
2447,746,701,2021-10-15 21:00:00.000,από 15€,2,2021-10-09 11:21:45.000,false
2448,746,701,2021-10-16 21:00:00.000,από 15€,2,2021-10-09 11:21:46.000,false
2449,746,701,2021-10-17 19:30:00.000,από 15€,2,2021-10-09 11:21:46.000,false
2450,746,701,2021-10-20 19:30:00.000,"15€",2,2021-10-09 11:21:47.000,false
2451,746,701,2021-10-21 21:00:00.000,από 15€,2,2021-10-09 11:21:47.000,false
2452,746,701,2021-10-22 21:00:00.000,από 15€,2,2021-10-09 11:21:48.000,false
2453,746,701,2021-10-23 21:00:00.000,από 15€,2,2021-10-09 11:21:48.000,false
2454,746,701,2021-10-24 19:30:00.000,από 15€,2,2021-10-09 11:21:49.000,false
2455,746,701,2021-10-27 19:30:00.000,"15€",2,2021-10-09 11:21:49.000,false
2456,746,701,2021-10-28 21:00:00.000,από 15€,2,2021-10-09 11:21:50.000,false
2457,746,701,2021-10-29 21:00:00.000,από 15€,2,2021-10-09 11:21:50.000,false
2458,746,701,2021-10-30 21:00:00.000,από 15€,2,2021-10-09 11:21:51.000,false
2459,746,701,2021-10-31 19:30:00.000,από 15€,2,2021-10-09 11:21:51.000,false
2460,746,701,2021-11-03 19:30:00.000,"15€",2,2021-10-09 11:21:52.000,false
2461,746,701,2021-11-04 21:00:00.000,από 15€,2,2021-10-09 11:21:52.000,false
2462,746,701,2021-11-05 21:00:00.000,από 15€,2,2021-10-09 11:21:53.000,false
2463,746,701,2021-11-06 21:00:00.000,από 15€,2,2021-10-09 11:21:53.000,false
2464,746,701,2021-11-07 19:30:00.000,από 15€,2,2021-10-09 11:21:54.000,false
2465,746,701,2021-11-10 19:30:00.000,"15€",2,2021-10-09 11:21:54.000,false
2466,746,701,2021-11-11 21:00:00.000,από 15€,2,2021-10-09 11:21:55.000,false
2467,746,701,2021-11-12 21:00:00.000,από 15€,2,2021-10-09 11:21:55.000,false
2468,746,701,2021-11-13 21:00:00.000,από 15€,2,2021-10-09 11:21:56.000,false
2469,746,701,2021-11-14 19:30:00.000,από 15€,2,2021-10-09 11:21:56.000,false
2470,746,701,2021-11-17 19:30:00.000,"15€",2,2021-10-09 11:21:57.000,false
2471,746,701,2021-11-18 21:00:00.000,από 15€,2,2021-10-09 11:21:57.000,false
2472,746,701,2021-11-19 21:00:00.000,από 15€,2,2021-10-09 11:21:58.000,false
2473,746,701,2021-11-20 21:00:00.000,από 15€,2,2021-10-09 11:21:58.000,false
2474,746,701,2021-11-21 19:30:00.000,από 15€,2,2021-10-09 11:21:59.000,false
2475,746,701,2021-11-24 19:30:00.000,"15€",2,2021-10-09 11:21:59.000,false
2476,746,701,2021-11-25 21:00:00.000,από 15€,2,2021-10-09 11:22:00.000,false
2477,746,701,2021-11-26 21:00:00.000,από 15€,2,2021-10-09 11:22:00.000,false
2478,746,701,2021-11-27 21:00:00.000,από 15€,2,2021-10-09 11:22:01.000,false
2479,746,701,2021-11-28 19:30:00.000,από 15€,2,2021-10-09 11:22:01.000,false
2480,655,702,2021-10-09 17:00:00.000,"5€",2,2021-10-09 11:22:36.000,false
2481,655,703,2021-10-09 18:00:00.000,"7€",2,2021-10-09 11:22:36.000,false
2482,655,702,2021-10-09 18:30:00.000,"5€",2,2021-10-09 11:22:37.000,false
2483,655,704,2021-10-10 12:00:00.000,"5€",2,2021-10-09 11:22:38.000,false
2484,655,704,2021-10-10 15:00:00.000,"5€",2,2021-10-09 11:22:38.000,false
2485,748,688,2021-10-13 18:00:00.000,από 17€,2,2021-10-09 11:22:49.000,false
2486,748,688,2021-10-14 21:00:00.000,από 17€,2,2021-10-09 11:22:49.000,false
