"ID","Fullname","SystemID","timestamp","HairColor","Height","EyeColor","Weight","Languages","Description","Bio","Birthdate","Roles","IsClaimed","ClaimingStatus"
22406,Dimitris  Toulias,13,2024-01-19 22:37:38.696,,,,,,,,,{Director},false,0
22407,Thanos  Sidiras,13,2024-01-19 22:37:38.696,,,,,,,,,"{Director,Producer}",false,0
22408,Annita  Mavromihali,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22409,Christos  Karasavvidis,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actor,Director,""Screenplay Writer""}",false,0
22410,Lina  Psyhogiou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""Musician Singer"",Composer}",false,0
22411,Toula  Akrivou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Director,""St Assistant Director""}",false,0
22412,Melania  Mpaltsidou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22413,Andreas  Papadimitriou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actor,Actor,Actor}",false,0
22414,Manolis  Deftos,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22415,Vasiliki  Filippou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""Assistant Director Theatre"",""St Assistant Production Manager""}",false,0
22416,Lina  Lampropoulou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22417,Giorgos  Mitsikidis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22418,Konstantinos  Moutaftsis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22419,Lina  Moumtzi,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22420,Thodoris  Toumpanos,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22421,Irini  Makrydaki,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22422,Eirini  Xygkaki,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22423,Anna  Patiti,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22424,Lulu  Bail,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22425,Konstantina  Ntantami,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22426,Panagiotis  Tyropanis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22427,Elisavet  Andriopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22428,Thanos  Kouvaras,13,2024-01-19 22:37:38.696,,,,,,,,,"{Direction,""Screenplay Writer"",Editor,Animation}",false,0
22429,Sofia  Fytianou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""Translator English"",Lyricist,Director}",false,0
22430,Maria  Mpakea,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""Casting Director"",Casting}",false,0
22431,Natali  Chavez,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22432,Dimitris  Dimakis,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actor,Musician,""Musician Singer""}",false,0
22433,Despoina  Koltsidopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22434,Vasiliki  Drakopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22435,Eva  Sperdouli,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22436,Ioanna  Mitsiali,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""""}",false,0
22437,Dafni  Atia,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22438,Eleni  Stergiou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22439,Sofia  Orfanou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,Director,""Assistant Director Theatre"",""Script Suprevisor"",""""}",false,0
22440,Eleftheria  Galiatsatou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22441,Ioli  Ragkousi,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22442,Takis  Ktenas,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actor,Director}",false,0
22443,Christina  Papadopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22444,Apostolis  Oikonomou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22445,Aristotelis  Papakonstantinou,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Director Of Photography"",Director}",false,0
22446,Magda  Katsipanou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22447,Vaggelis  Kyparisis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22448,Miltiadis  Maretas,13,2024-01-19 22:37:38.696,,,,,,,,,"{Director,Actor}",false,0
22449,Stefania  Mylonidou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22450,Giorgos  Mayrogenis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22451,Nikoletta  Kokkori,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22452,Eirini  Makri,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,Musician}",false,0
22453,Christina  Kapetangiorgi,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22454,Stella  Kosmopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,Actress}",false,0
22455,Olia  Dramitinou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Director,""St Assistant Director"",Editor,""Screenplay Writer""}",false,0
22456,Despoina  Apostolidou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22457,Giorgos  Palios,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22458,Konstantinos  Gogoulos,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22459,Stergios  Saragotis,13,2024-01-19 22:37:38.696,,,,,,,,,"{Director,Writer,Actor}",false,0
22460,Elena  Zoumpou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22461,Ted  Regklis,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Music Producer"",Musician,Composer}",false,0
22462,Konstantinos  Tataroglou,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Director Of Photography Assistant"",Animation}",false,0
22463,Pegky  Haidemenatou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,Journalist}",false,0
22464,Eleni  Zafeiri,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22465,Dafni  Moustaka,13,2024-01-19 22:37:38.696,,,,,,,,,{Director},false,0
22466,Hara  Tsouvala,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Set Designer"",""Costume Designer""}",false,0
22467,Lamprinos  Kampouris,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22468,Emmanouil  Geronymakis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22469,Katerina  Mpalaska,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22470,Elena  Peppa,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""Assistant Set Designer"",Editor}",false,0
22471,Olga  Iosifidou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22472,Linos  Arsenis,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actor,""Musician Singer""}",false,0
22473,Evelyn  Assouad,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22474,Roza  Stamouli,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22475,Giorgos  Tympas,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22476,Katerina  Nikolopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22477,Mairi  Kanta,13,2024-01-19 22:37:38.696,,,,,,,,,"{Journalist,Writer}",false,0
22478,Ioanna  Ntovolou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""Theater Researcher""}",false,0
22479,Fenia  Shina,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,Performer}",false,0
22480,Polykarpos  Filippidis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22481,Klontia  Diakomihali,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,Dancer,""St Assistant Director""}",false,0
22482,Vasilis  Mihopoulos,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actor,Performer,""Acting Coach""}",false,0
22483,Viki  Maidanoglou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22484,Anna  Feloutzi,13,2024-01-19 22:37:38.696,,,,,,,,,"{Director,""St Assistant Director"",Actress}",false,0
22485,Pinelopi  Stamatakou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,Dancer}",false,0
22486,Lydia  Asimakopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22488,John  Pettas,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Casting Director""}",false,0
22489,Georgia  Mplagkou,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Theater Researcher"",Director,""St Assistant Director"",""Assistant Director Theatre""}",false,0
22490,Myrto  Panagopoulou,13,2024-01-19 22:37:38.696,,,,,,,,,"{Actress,""Musician Singer"",""St Assistant Director""}",false,0
22491,Giannis  Savouidakis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22492,Iliana  Gkika,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22493,Regina  Skalkou,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Production Manager""}",false,0
22494,Pegky  Karagianni,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22495,Ioanna  Ntalla,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
22496,Aris  Tziavas,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Production Coordinator"",""St Assistant Production Manager"",""Production Coordination""}",false,0
22497,Thomas  Kazasis,13,2024-01-19 22:37:38.696,,,,,,,,,{Actor},false,0
22498,Anna Maria  Lyri,13,2024-01-19 22:37:38.696,,,,,,,,,"{""Production Coordination"",""Production Manager"",""Production Supervisor"",Journalist,""Continuity Supervisor""}",false,0
22499,Efi  Sismanidou,13,2024-01-19 22:37:38.696,,,,,,,,,{Actress},false,0
20062,Emmanouil  Oikonomou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Screenplay Writer"",Director}",false,0
20063,Lefteris  Giannakoudakis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,""Screenplay Writer""}",false,0
20064,Gerasimos  Stavrou,13,2024-01-19 20:47:37.167,,,,,,,,,{Writer},false,0
20065,Matina  Vogli,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20066,Eleni  Heimonidou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Theater Researcher"",""Assistant Director Theatre""}",false,0
20067,Christiana  Manda,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Grafic Designer""}",false,0
20068,Anna  Lazou,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20069,Mpampis  Galiatsatos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20070,Yiorgos  Karanikololos,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Assistant Sound Recording"",""Sound Recordist"",""Sound Editing"",""Sound Mix"",Score}",false,0
20071,Kostandinos  Tagas,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Steadicam Operator""}",false,0
20072,Evgenia  Lyroudia,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Screenplay Consultant"",""Script Editor""}",false,0
20073,Alekos  Bazanis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Musician,Orchestration}",false,0
20074,Maro  Marmarinou,13,2024-01-19 20:47:37.167,,,,,,,,,"{Dancer,Choreographer}",false,0
20075,Katerina  Sigala,13,2024-01-19 20:47:37.167,,,,,,,,,"{Dancer,Actress,Director,Writer}",false,0
20076,Thodoris  Rousopoulos,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20078,Sotiris  Tzamalis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actor,""""}",false,0
20079,Giannis  Monastiropoulos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20080,Anna  Rouboulia,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20081,Galaxias  Spanos,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,""Screenplay Writer"",""St Assistant Director""}",false,0
20082,Ioanna  Giavroglou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20083,Nikos  Sevastopoulos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20084,Stamatis  Stamatellis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actor,""Screenplay Writer""}",false,0
20085,Pavlos  Faloutsos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20086,Dolly  Vasilopoulou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20087,Eleftheria  Katsoupi,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20088,Eleni  Kerolari,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20089,Manos  Papadakis,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Production Manager""}",false,0
20090,Tina  Krontiri,13,2024-01-19 20:47:37.167,,,,,,,,,{Writer},false,0
20091,Savvas  Salipas,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20092,Athina  Chatzigiannaki,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actress,Director}",false,0
20093,Evi  Mavromatidou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Screenplay Writer"",Writer}",false,0
20094,Michalis  Delis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20095,Aggeliki  Koufou,13,2024-01-19 20:47:37.167,,,,,,,,,{Musician},false,0
20096,Kaiti  Manolidaki,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20097,Maria  Mentez,13,2024-01-19 20:47:37.167,,,,,,,,,"{Choreographer,Dancer}",false,0
20098,Andreas  Louvis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,""Screenplay Writer""}",false,0
20099,Sotiria  Vasileiou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Production Assistant"",""St Assistant Production Manager""}",false,0
20100,Markella  Neokleous,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Production Supervisor""}",false,0
20101,Thanasis  Kousathanas,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20102,Maria  Tsouknaki,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Set Designer"",""Costume Designer"",Lighting}",false,0
20103,Vasilis  Nanakis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20104,Lena  Giaka,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20105,Katerina  Papafloratou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20106,Giorgos  Bakalis,13,2024-01-19 20:47:37.167,,,,,,,,,"{""St Assistant Director"",Director}",false,0
20107,Dimitris  Papatrechas,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20108,Maro  Bizarro,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Set Designer""}",false,0
20109,Chryssanthy  Kofidou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Set Designer"",""Costume Designer"",""Assistant Set Designer""}",false,0
20110,Vicky  Economou,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actress,Dancer}",false,0
20111,Elena  Evteeva,13,2024-01-19 20:47:37.167,,,,,,,,,{Choreographer},false,0
20112,Kristel  Kaperoni,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20114,Vera  Makromaridou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20115,Carolina  Vakalopoulou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20116,Manos  Tsoutis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20117,Liza  Dolianiti,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20113,Maria  Iliaki,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20118,Maria  Angeli,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actress,Performer,""Musical Performer""}",false,0
20119,Roxane  Vraka,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20120,Nikos  Chatzipapas,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,Actor,Producer}",false,0
20121,Akindynos  Gikas,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20122,Aristea  Haralambidou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Production Coordination""}",false,0
20123,Filia  Dendrinou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20124,Marilou  Katsafadou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20125,Nicole  Alexandropoulos,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,Producer,""Screenplay Writer""}",false,0
20126,Aggeliki  Mihalopoulou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20127,Antigoni  Spanou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20128,Anastasia  Efstratiadi,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20129,Elena  Konstantinou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20130,George  Kapiniaris,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20131,Evina  Emmanouel,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20132,Vasia  Valkanioti,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20133,Dina  Stamatopoulou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20134,Lia  Tsana,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20135,Promitheas  Nerattini  Dokimakis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20136,Gianna  Tzermia,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20137,Savina  Constantinou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20138,Eirini  Roumeliotaki,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20139,Danai  Aggelatou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20140,Tzina  Kourtoglou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20141,Marika  Nikolaidou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Makeup Artist""}",false,0
20142,Giorgos  Zacharakis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,""Production Manager"",Actor}",false,0
20143,Konstantinos  Kottis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20144,Ioanna  Bogdanou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20145,Giannis  Mantsis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actor,Performer,Director}",false,0
20146,Eliza  Tzitzi,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20147,Evripidis  Samaras,13,2024-01-19 20:47:37.167,,,,,,,,,"{Musician,Actor}",false,0
20148,Tanya  Vasdari,13,2024-01-19 20:47:37.167,,,,,,,,,"{Dancer,Choreographer,""Assistant Editor""}",false,0
20149,Vassiliki  Grekou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20150,Giorgos  Tsagarakis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20151,Ilias  Paraskevopoulos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20152,Maria  Klearhou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20153,Rania  Kapetanaki,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20154,Dimitra  Limniou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20155,Elena  Politou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20156,Georgia  Sikopeti,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20157,Victoria  Manda,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20158,Spiros  Deftereos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20159,Panagiotis  Karamihalos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20160,Artemis  Pittara,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20161,Panagiotis  Vasileiou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20162,Marika  Theodoropoulou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20163,Efthymios  Xypolitas,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20164,Reneta  Nikolaidou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20165,Kali  Louloudaki,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20166,Konstantina  Georganta,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20167,Markos  Plevrakis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20168,Giorgos  Koureleas,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20169,Dimitris  Karakasis,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20170,Katerina  Giannakopoulou,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,""St Assistant Director""}",false,0
20171,Taavi  Vartia,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20172,Ioanna  Giannouli,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,""St Assistant Director""}",false,0
20173,Antonis  Amolohitis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20174,Christos  Vasilakopoulos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20175,Zoe  Alexouli,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20176,Olga  Aslanidi,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Makeup Artist""}",false,0
20177,Efi  Meravoglou,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actress,Director}",false,0
20178,Ilias  Maziotis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20179,Vasiliki  Aggeli,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20180,Vasilis  Stylianesis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20181,Avraam  Seirekidis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20182,Frangiskos Iosif  Skebris,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Sound Recordist""}",false,0
20183,Photini  Georgidi,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20184,Mary  Xenou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20185,Vasilis  Lazaridis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actor,""Set Designer"",Director}",false,0
20186,Miltos  Tsakalos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20187,Mariam  Petrosian,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20188,Anna  Magkou,13,2024-01-19 20:47:37.167,,,,,,,,,"{Dancer,""Musical Performer"",Actress,""Dance Teacher"",Model}",false,0
20189,Giorgos  Kanellis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20190,Christos  Intzeoglou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20191,Lali  Kontotheodorou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Screenplay Writer"",""Script Editor"",""Screenplay Consultant"",""Translator French"",Dialogues}",false,0
20192,Elena  Faidra,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Musician Singer"",Actress}",false,0
20193,Despina  Giannouli,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20194,Nikos  Haralambidis  Theotokas,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20195,Madame  Bouche,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20196,Eliana  Perifanou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20197,Giorgos  Avramidis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20198,Vasilis  Georgosopoulos,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20199,Vassiliki  Maria  Tsiropoulou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20200,Sasa  Aggelidi,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20201,Pantelis  Georgiou,13,2024-01-19 20:47:37.167,,,,,,,,,{Writer},false,0
20202,Nathan  Pissoort,13,2024-01-19 20:47:37.167,,,,,,,,,{Musician},false,0
20203,Asteropi  Haritidou,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20204,Alexandros  Tselepidakis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20205,Marianna  Paphiti,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20206,Chrisoula  Zahariadi,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20207,Evelyn  Xioura,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actress,""Musician Singer""}",false,0
20208,Kelly  Sarri,13,2024-01-19 20:47:37.167,,,,,,,,,"{Director,Producer}",false,0
20209,Alexandros  Rekleitis,13,2024-01-19 20:47:37.167,,,,,,,,,{Editor},false,0
20210,Dimitris  Georgiopoulos,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20211,Theodora  Malliarou,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20212,Panagiotis  Kondylis,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Makeup Artist"",""Special Effects Coordinator""}",false,0
20213,Apostolos  Nikolaidis,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20214,Giannis  Goniotakis,13,2024-01-19 20:47:37.167,,,,,,,,,{Photographer},false,0
20215,Constantinos  Tzelios,13,2024-01-19 20:47:37.167,,,,,,,,,"{Photographer,""Printing Services""}",false,0
20216,Georgina  Liossi,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20217,Christina  Stavropoulou,13,2024-01-19 20:47:37.167,,,,,,,,,"{""St Assistant Production Manager""}",false,0
20218,Christos  Kosmas,13,2024-01-19 20:47:37.167,,,,,,,,,"{""Sound Mix""}",false,0
20219,Peter  Andikides,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20220,Nick  Giannopoulos,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actor,""Screenplay Writer""}",false,0
20221,Apostolos  Psychramis,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actor,""Musician Singer"",""Music Instruction"",Performer,Composer}",false,0
20222,Andreas  Andreadis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20223,Michalis  Monemvasiotis,13,2024-01-19 20:47:37.167,,,,,,,,,{Director},false,0
20224,Evangelia  Tsiara,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actress,""Musician Singer"",Musician,""Music Instruction""}",false,0
20225,Krystallia  Kanaki,13,2024-01-19 20:47:37.167,,,,,,,,,"{Actress,""""}",false,0
20226,Aggela  Voulgari,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
20227,Haris  Tzortzakis,13,2024-01-19 20:47:37.167,,,,,,,,,{Actor},false,0
20228,Roxani  Vlassi,13,2024-01-19 20:47:37.167,,,,,,,,,{Actress},false,0
